age,tenure_months,monthly_spend,num_transactions,last_login_days,support_tickets,is_active,total_spend,target_fraud,suspicion_score,txn_intensity,txn_burstiness,login_frequency,spend_velocity,avg_vs_total_ratio,z_num_txn_payment,z_num_txn_country,z_monthly_spend_country,gender_binary,country_India,country_UK,country_US,pm_Crypto,pm_PayPal,txn_x_spend,txn_x_login
38,7,483.4199256511056,51,7,1,1,3383.93947955774,1,0.0,51,6.375,0.125,9.478822071590306,0.01922508795659966,-0.004846744249756585,0.055017241749441864,1.5912048707754476,1,False,True,False,False,False,24654.416208206385,6.375
47,45,372.3713508229408,35,15,7,1,16756.710787032338,0,0.0,35,2.1875,0.0625,10.639181452084024,0.02777612016605916,-0.5177230418419155,-0.5455699450067075,0.7845769606225432,0,True,False,False,False,True,13032.997278802928,2.1875
25,55,386.08936181821207,15,29,1,1,21234.914900001662,0,0.3,15,0.5,0.03333333333333333,25.739290787880805,0.06249705687274156,-1.2077822246764975,-1.245064346925427,0.8821476865169475,0,True,False,False,True,False,5791.340427273181,0.5
36,21,101.96218447817428,74,2,9,0,2141.20587404166,1,0.2,74,24.666666666666668,0.3333333333333333,1.377867357813166,0.013327109219444513,0.8324970868398535,0.8469153837481849,-1.1776183929568456,0,False,True,False,True,False,7545.201651384897,24.666666666666668
50,25,491.6234055390077,30,28,7,0,12290.585138475191,0,0.2,30,1.0344827586206897,0.034482758620689655,16.387446851300258,0.03225544011381211,-0.6890671454774252,-0.6680201922494104,1.6507500929731695,0,False,True,False,True,False,14748.702166170231,1.0344827586206897
29,55,265.209135182623,90,20,7,0,14586.502435044264,0,0.2,90,4.285714285714286,0.047619047619047616,2.946768168695811,0.010988257672188048,1.3980279225301953,1.3800767564464116,0.002975026981149448,0,False,False,False,False,True,23868.82216643607,4.285714285714286
58,43,177.48966840407445,31,27,8,0,7632.055741375201,0,0.2,31,1.1071428571428572,0.03571428571428571,5.725473174324982,0.031245905964654416,-0.6570503847053417,-0.691609486987891,-0.5158330200043555,0,False,False,True,False,True,5502.179720526308,1.1071428571428572
59,32,170.66209927220717,9,29,4,0,5461.1871767106295,0,0.0,9,0.3,0.03333333333333333,18.962455474689687,0.09998169231541051,-1.4152682563561265,-1.4549126675010429,-0.6501002750354765,1,True,False,False,True,False,1535.9588934498645,0.3
68,35,474.45976269517786,11,8,1,1,16606.091694331226,1,0.3,11,1.2222222222222223,0.1111111111111111,43.132705699561626,0.08332831539672726,-1.3937170636882354,-1.322196918248372,1.5261672402297406,1,False,True,False,False,False,5219.057389646957,1.2222222222222223
38,51,140.38598360043028,63,4,5,0,7159.685163621944,1,0.0,63,12.6,0.2,2.228348946038576,0.015622817946237969,0.41181435158178703,0.46818148974878604,-0.8987180131571122,0,False,True,False,False,False,8844.316966827108,12.6
32,6,405.8009476659592,54,5,0,0,2434.805685995755,0,0.0,54,9.0,0.16666666666666666,7.5148323641844295,0.01817435378583358,0.14087698124109038,0.12772232676450565,0.9947788650922561,1,False,False,False,True,False,21913.2511739618,9.0
38,9,330.0484087044504,67,24,6,0,2970.435678340053,0,0.2,67,2.68,0.04,4.92609565230523,0.014700933269755516,0.5507013835256349,0.5563760386183282,0.570475846754452,0,False,False,True,False,False,22113.24338319818,2.68
38,45,264.692885457686,27,23,4,1,11911.179845595869,1,0.0,27,1.125,0.041666666666666664,9.803440202136517,0.03571128758244274,-0.796377727568768,-0.7713112542492464,0.0035676257357766,0,False,True,False,False,True,7146.707907357521,1.125
25,32,130.40021722323192,12,4,8,0,4172.806951143421,0,0.2,12,2.4,0.2,10.86668476860266,0.07690464696744564,-1.3589953057022734,-1.3333578411977178,-0.9480334270821112,0,False,False,False,False,False,1564.802606678783,2.4
40,57,430.9971400119777,56,12,0,1,24566.83698068273,0,0.0,56,4.3076923076923075,0.07692307692307693,7.696377500213887,0.017543145550455396,0.2137455081910722,0.18889917700794798,1.2015587526096214,0,True,False,False,False,True,24135.839840670753,4.3076923076923075
55,2,448.5408110819168,74,21,9,1,897.0816221638336,1,0.0,74,3.3636363636363638,0.045454545454545456,6.061362311917795,0.013318486872828763,0.8407185510764902,0.8234747876988978,1.2962868962325151,1,False,False,False,False,True,33192.02002006184,3.3636363636363638
59,17,30.72556820781978,17,22,2,1,522.3346595329363,0,0.0,17,0.7391304347826086,0.043478260869565216,1.8073863651658695,0.05544939871204526,-1.1853865157724635,-1.1594197259641197,-1.6511874565358564,0,False,False,False,False,False,522.3346595329363,0.7391304347826086
24,41,310.9326079294271,27,3,3,1,12748.23692510651,0,0.0,27,6.75,0.25,11.516022515904707,0.035711484426183215,-0.8381689359128439,-0.7713112542492464,0.3392001361538581,1,False,True,False,False,False,8395.180414094531,6.75
61,52,281.00597884095475,68,12,3,0,14612.310899729648,0,0.0,68,5.230769230769231,0.07692307692307693,4.132440865308158,0.014491761873014703,0.5854231415115969,0.6085958181591796,0.13473160993959038,0,True,False,False,False,False,19108.406561184922,5.230769230769231
22,35,82.75267493976799,70,11,4,1,2896.3436228918795,0,0.0,70,5.833333333333333,0.08333333333333333,1.1821810705681142,0.014079645862885298,0.701391208213064,0.7091939677484035,-1.3170512348000378,0,False,True,False,False,True,5792.687245783759,5.833333333333333
65,39,61.267392934021565,8,14,8,0,2389.428324426841,0,0.2,8,0.5333333333333333,0.06666666666666667,7.658424116752696,0.11106462943668662,-1.4978823376461212,-1.425487980248208,-1.4730028441773675,1,False,True,False,False,False,490.1391434721725,0.5333333333333333
35,48,220.93048912251925,25,20,6,1,10604.663477880924,0,0.0,25,1.1904761904761905,0.047619047619047616,8.83721956490077,0.03845791195212283,-0.861972171877116,-0.8953171459660673,-0.29256132212688307,0,True,False,False,True,False,5523.262228062981,1.1904761904761905
37,9,218.81626606622885,51,17,7,0,1969.34639459606,0,0.2,51,2.8333333333333335,0.05555555555555555,4.290515020906448,0.019221009135141617,-0.004846744249756585,0.014025576528268096,-0.30759894517413455,0,True,False,False,False,False,11159.629569377672,2.8333333333333335
23,20,396.1389163728463,84,9,0,0,7922.778327456926,1,0.0,84,8.4,0.1,4.715939480629123,0.011763221148000694,1.1409712692869884,1.1713510181660938,0.926618141141174,1,False,False,False,False,False,33275.66897531909,8.4
22,53,270.59531414592,42,15,8,0,14341.551649733756,0,0.2,42,2.625,0.0625,6.442745574902856,0.023254192497660888,-0.3173425661234143,-0.30074690433515566,0.06068471555468729,0,True,False,False,False,False,11365.00319412864,2.625
27,39,228.0228070951716,27,14,7,0,8892.889476711693,0,0.2,27,1.8,0.06666666666666667,8.445289151673022,0.03571027011618234,-0.796377727568768,-0.7713112542492464,-0.2626033156136262,1,False,True,False,False,True,6156.615791569633,1.8
25,20,39.440329511321366,35,5,5,1,788.8065902264273,1,0.0,35,5.833333333333333,0.16666666666666666,1.1268665574663248,0.02774260742326123,-0.5161621190777345,-0.5529444285872,-1.4988263286415506,1,False,False,True,True,False,1380.4115328962478,5.833333333333333
40,53,374.9845513927966,20,23,4,0,19874.18122381822,1,0.0,20,0.8333333333333334,0.041666666666666664,18.74922756963983,0.047616651713969685,-1.0812212418145777,-1.0729383975897915,0.8904478794559381,1,False,False,True,False,False,7499.691027855933,0.8333333333333334
53,17,366.382225282256,6,2,1,1,6228.497829798352,0,0.0,6,2.0,0.3333333333333333,61.063704213709336,0.14283421048815256,-1.5278462776017556,-1.4943486882480987,0.74168296431585,1,False,True,False,False,True,2198.293351693536,2.0
56,23,200.3644869459022,71,16,7,1,4608.383199755751,0,0.0,71,4.176470588235294,0.058823529411764705,2.822035027407073,0.013885875711574921,0.6895884154694828,0.719111918558739,-0.45447103524788046,0,False,False,False,False,False,14225.878573159056,4.176470588235294
45,53,175.91557267930625,65,25,4,1,9323.525352003231,0,0.0,65,2.5,0.038461538461538464,2.706393425835481,0.015149890241444176,0.5272320296337812,0.48704350941798275,-0.5270415167419142,1,False,False,True,False,True,11434.512224154907,2.5
59,34,217.29957467581352,33,27,4,1,7388.185538977659,1,0.0,33,1.1785714285714286,0.03571428571428571,6.584835596236773,0.029407784326102915,-0.5853241296376108,-0.6155193851985795,-0.31838656445594077,1,True,False,False,True,False,7170.885964301846,1.1785714285714286
36,26,275.4175328982591,21,18,5,0,7160.855855354736,0,0.0,21,1.105263157894737,0.05263157894736842,13.115120614202814,0.04544819869940648,-1.0002961929968686,-1.0382721329896187,0.18147155457022623,0,False,False,True,True,False,5783.76819086344,1.105263157894737
41,6,237.0267464587748,72,28,8,1,1422.1604787526485,0,0.0,72,2.4827586206896552,0.034482758620689655,3.292038145260761,0.013689004637724973,0.7633350762799771,0.7484946985429236,-0.17807508115339493,1,True,False,False,True,False,17065.925745031785,2.4827586206896552
22,24,76.38179494226432,29,19,3,1,1833.163078614344,0,0.0,29,1.45,0.05,2.6338549980091144,0.03331515974030772,-0.7687254199409199,-0.7609420161882365,-1.2357811476857767,1,False,False,True,False,False,2215.0720533256654,1.45
25,25,123.0817595960397,17,11,6,1,3077.0439899009925,1,0.0,17,1.4166666666666667,0.08333333333333333,7.240103505649394,0.0555375065751843,-1.1386202141166213,-1.1594197259641197,-0.9996614289941219,0,False,False,False,True,False,2092.389913132675,1.4166666666666667
43,59,317.21980401431506,40,16,4,0,18715.96843684459,0,0.0,40,2.3529411764705883,0.058823529411764705,7.930495100357876,0.02438894079376602,-0.3435638632626327,-0.35930439588956886,0.36988388218999724,1,False,False,False,False,True,12688.792160572602,2.3529411764705883
47,23,236.64129571485856,73,19,1,0,5442.749801441747,0,0.0,73,3.65,0.05,3.2416615851350485,0.013511031122880879,0.7590319314414068,0.7834694186388595,-0.18081663813956514,0,True,False,False,False,False,17274.814587184675,3.65
63,40,79.46267134186971,92,11,7,0,3178.5068536747885,0,0.2,92,7.666666666666667,0.08333333333333333,0.8637246884985837,0.010749306299108969,1.4676915939619082,1.466661755747201,-1.3409318315644747,0,False,True,False,False,True,7310.565763452013,7.666666666666667
21,6,428.6186428628071,11,15,9,1,2571.711857176843,0,0.0,11,0.6875,0.0625,38.9653311693461,0.08330094209095582,-1.353687099022473,-1.322196918248372,1.1934279998695172,0,False,True,False,False,True,4714.805071490879,0.6875
43,54,325.5413545168276,30,20,4,0,17579.233143908692,0,0.0,30,1.4285714285714286,0.047619047619047616,10.851378483894253,0.03225622961074114,-0.7340036619549579,-0.6680201922494104,0.4452381923767804,0,False,True,False,False,False,9766.240635504828,1.4285714285714286
52,23,53.271805458232095,74,25,7,1,1225.2515255393382,0,0.0,74,2.8461538461538463,0.038461538461538464,0.7198892629490824,0.013322460088280717,0.8324970868398535,0.8234747876988978,-1.4921352027456654,1,False,False,False,True,False,3942.113603909175,2.8461538461538463
42,14,152.019324291552,61,17,3,1,2128.270540081728,1,0.0,61,3.388888888888889,0.05555555555555555,2.4921200703533115,0.01612145734827525,0.3423708356098631,0.3637727774876279,-0.7826988775716306,1,True,False,False,False,False,9273.178781784673,3.388888888888889
23,41,370.2496667812665,58,26,4,1,15180.236338031928,0,0.0,58,2.1481481481481484,0.037037037037037035,6.383614944504595,0.01694803608833943,0.2382055616519772,0.2668728189513841,0.74398263301876,1,False,False,False,False,False,21474.480673313457,2.1481481481481484
61,34,260.07107991891166,76,2,7,0,8842.416717242997,0,0.2,76,25.333333333333332,0.3333333333333333,3.42198789366989,0.01298554443550148,0.9103822225082033,0.868372420019883,0.07219569196190646,0,False,False,True,False,True,19765.402073837286,25.333333333333332
19,34,451.1742596210216,58,18,6,1,15339.924827114732,1,0.0,58,3.0526315789473686,0.05263157894736842,7.778866545190027,0.016948047709858974,0.2382055616519772,0.25884861719981994,1.3450705348491356,0,True,False,False,False,False,26168.10705801925,3.0526315789473686
64,44,434.65604287434,27,7,3,1,19124.86588647096,0,0.0,27,3.375,0.125,16.09837195830889,0.03571241838519712,-0.8381689359128439,-0.8302745453885821,1.3153443499006634,1,False,False,True,False,False,11735.71315760718,3.375
45,45,224.416909223909,42,2,8,0,10098.760915075904,0,0.2,42,14.0,0.3333333333333333,5.343259743426405,0.023253511343144524,-0.2740950821181674,-0.30074690433515566,-0.26776381028768853,1,True,False,False,True,False,9425.510187404177,14.0
64,7,109.28404729087772,38,2,5,0,764.988331036144,0,0.0,38,12.666666666666666,0.3333333333333333,2.8758959813388874,0.025607551207275012,-0.41241910323792,-0.44894563478668176,-1.0014975635904875,1,False,False,True,True,False,4152.793797053353,12.666666666666666
32,51,66.8527991502596,83,28,1,1,3409.49275666324,0,0.3,83,2.8620689655172415,0.034482758620689655,0.8054554114489109,0.011901271276646214,1.1437261343592968,1.1110362722210925,-1.3036332589432567,1,False,False,True,True,False,5548.782329471547,2.8620689655172415
33,26,112.41435941030694,47,23,8,0,2922.7733446679804,0,0.2,47,1.9583333333333333,0.041666666666666664,2.3917948810703606,0.02082620783799652,-0.14373377619360447,-0.13694925338512692,-0.9792078815679222,0,False,False,True,False,False,5283.4748922844265,1.9583333333333333
53,58,20.633537112478244,80,21,9,0,1196.7451525237382,0,0.2,80,3.6363636363636362,0.045454545454545456,0.25791921390597805,0.012335371578425925,1.0399831185194823,1.007037478420574,-1.632741863719583,0,False,False,True,True,False,1650.6829689982596,3.6363636363636362
68,15,273.39671741308365,78,26,3,1,4100.950761196255,0,0.0,78,2.888888888888889,0.037037037037037035,3.5050861206805597,0.012655141943714539,0.9326407213712166,0.9846367997479663,0.06674466948279634,0,False,True,False,False,False,21324.943958220523,2.888888888888889
53,20,293.8653703759867,18,11,1,0,5877.307407519734,0,0.0,18,1.5,0.08333333333333333,16.325853909777038,0.052622625421242845,-1.109864249011477,-1.0811844402487545,0.215317044306502,0,False,True,False,False,True,5289.57666676776,1.5
68,58,495.9669322543929,19,22,8,1,28766.082070754783,0,0.3,19,0.8260869565217391,0.043478260869565216,26.103522750231203,0.04999826190227161,-1.0694582035567448,-1.1076046621899642,1.7519143073562946,0,False,False,True,True,False,9423.371712833465,0.8260869565217391
28,20,49.17496094211364,88,24,5,1,983.4992188422729,0,0.3,88,3.52,0.04,0.5588063743422005,0.011224542192826372,1.2798583012308362,1.2843675952219562,-1.4295099694668638,0,False,False,True,False,False,4327.396562906,3.52
39,56,56.17035018986806,31,22,5,0,3145.539610632612,0,0.0,31,1.3478260869565217,0.043478260869565216,1.8119467803183245,0.031240068454916507,-0.6570503847053417,-0.6854688253904514,-1.464434296981851,0,True,False,False,False,True,1741.28085588591,1.3478260869565217
55,31,314.9508839374315,70,15,0,1,9763.477402060376,0,0.0,70,4.375,0.0625,4.499298341963307,0.014083064619227452,0.701391208213064,0.6785452583510516,0.376168144129685,0,True,False,False,False,True,22046.561875620206,4.375
32,31,234.9878455253423,33,28,6,0,7284.623211285611,1,0.2,33,1.1379310344827587,0.034482758620689655,7.120843803798252,0.0294077277465375,-0.629838387997072,-0.6028177572166061,-0.21022082379651347,1,False,False,False,False,False,7754.598902336295,1.1379310344827587
59,7,374.4279857293076,1,11,6,0,2620.995900105153,0,0.5,1,0.08333333333333333,0.08333333333333333,374.4279857293076,0.4998093055751994,-1.7020054561810385,-1.6665004582478256,0.8000833748874481,1,False,True,False,False,True,374.4279857293076,0.08333333333333333
26,18,311.53106406931704,57,5,1,1,5607.5591532477065,0,0.0,57,9.5,0.16666666666666666,5.465457264373983,0.01723830519115677,0.24461999708090484,0.20971339261660066,0.4386213517162253,1,False,False,True,True,False,17757.270651951072,9.5
48,59,268.1670674656237,7,16,0,0,15821.856980471795,0,0.3,7,0.4117647058823529,0.058823529411764705,38.30958106651767,0.12499210003603307,-1.5326040956320832,-1.5072959564313158,0.023841737064288427,0,False,False,False,False,False,1877.1694722593659,0.4117647058823529
66,40,139.47122489273215,36,4,3,0,5578.848995709286,0,0.0,36,7.2,0.2,3.874200691464782,0.027022183342718043,-0.48158111379779633,-0.4984548880764473,-0.8840420746467625,1,False,False,False,True,False,5020.9640961383575,7.2
66,43,185.81426518664645,50,29,8,1,7990.013403025798,0,0.0,50,1.6666666666666667,0.03333333333333333,3.716285303732929,0.019605389400519854,0.004754493895932852,0.020586887749496515,-0.5689753724637258,0,False,True,False,False,True,9290.713259332322,1.6666666666666667
42,48,366.78142896269793,46,5,5,0,17605.5085902095,1,0.0,46,7.666666666666667,0.16666666666666666,7.973509325276042,0.021275387294087955,-0.13577106099841482,-0.1608480239514118,0.7448180820369446,0,True,False,False,True,False,16871.945732284104,7.666666666666667
52,2,250.25607801610195,88,26,0,0,500.5121560322039,0,0.3,88,3.259259259259259,0.037037037037037035,2.843819068364795,0.011213550903217512,1.2798583012308362,1.3289403397474198,-0.10122240467590103,0,False,True,False,False,False,22022.534865416972,3.259259259259259
45,19,343.04436846226514,62,17,7,1,6517.8430007830375,0,0.0,62,3.4444444444444446,0.05555555555555555,5.532973684875244,0.015870580929288725,0.3770925935958251,0.43375113574884067,0.572284381159165,1,False,True,False,False,False,21268.750844660437,3.4444444444444446
19,33,374.9205985596155,13,9,2,1,12372.379752467312,0,0.0,13,1.3,0.1,28.840046043047344,0.07142279866697698,-1.3242735477163114,-1.2533362102484813,0.8036590209350956,1,False,True,False,False,False,4873.9677812750015,1.3
24,13,449.61572077048135,31,18,0,1,5845.004370016258,0,0.0,31,1.631578947368421,0.05263157894736842,14.503732928080044,0.031244654468587083,-0.6570503847053417,-0.6723930033100453,1.3038698381969878,0,False,False,False,False,True,13938.087343884921,1.631578947368421
68,53,482.2284523349532,7,8,2,1,25558.10797375252,0,0.3,7,0.7777777777777778,0.1111111111111111,68.88977890499332,0.12499510937548647,-1.4844302669160028,-1.4599183342481534,1.5825565234493844,0,False,True,False,True,False,3375.5991663446725,0.7777777777777778
23,38,203.7998755182916,39,19,8,0,7744.395269695078,0,0.2,39,1.95,0.05,5.225637833802349,0.024996772275767794,-0.3778380979579819,-0.3940920189362884,-0.43023611351726626,1,False,False,False,True,False,7948.195145213373,1.95
53,55,320.3202467031647,3,1,2,1,17617.613568674056,1,0.3,3,1.5,0.5,106.77341556772156,0.24998581046124738,-1.6714911275759312,-1.6647609880766587,0.41435827408537346,1,True,False,False,False,False,960.960740109494,1.5
27,49,44.83783024116855,15,15,2,0,2197.0536818172586,0,0.0,15,0.9375,0.0625,2.9891886827445697,0.062471565753595096,-1.2143597561590467,-1.2462697205906552,-1.4603929167660614,0,False,False,True,False,True,672.5674536175281,0.9375
67,54,144.3671385834134,67,18,6,1,7795.825483504324,1,0.0,67,3.526315789473684,0.05263157894736842,2.1547334116927375,0.014703996215771111,0.5507013835256349,0.5736210980632437,-0.8371258141354838,0,True,False,False,False,False,9672.598285088698,3.526315789473684
40,36,302.73869149200345,6,5,5,1,10898.592893712124,0,0.3,6,1.0,0.16666666666666666,50.456448582000576,0.14284403620772482,-1.5190112721959408,-1.5598368277888508,0.2893077033505285,0,True,False,False,True,False,1816.4321489520207,1.0
23,48,43.44397919395709,98,29,0,1,2085.3110013099404,0,0.3,98,3.2666666666666666,0.03333333333333333,0.44330591014241927,0.010096168536116534,1.662441213558369,1.6578374210372588,-1.55495188415251,1,True,False,False,True,False,4257.509961007795,3.2666666666666666
61,31,313.1085204423895,79,29,0,1,9706.364133714074,0,0.0,79,2.6333333333333333,0.03333333333333333,3.963398992941639,0.012498712317800401,0.9673624793571786,0.9974129029324958,0.34088086448807925,1,False,False,False,False,False,24735.57311494877,2.6333333333333333
41,30,379.5754779324179,57,5,0,0,11387.264337972538,0,0.0,57,9.5,0.16666666666666666,6.659218911095051,0.017239865350113605,0.24461999708090484,0.20971339261660066,0.9231380039077369,0,False,False,True,True,False,21635.802242147824,9.5
21,23,385.87162978121256,82,2,9,0,8875.047484967889,0,0.2,82,27.333333333333332,0.3333333333333333,4.705751582697714,0.012046835388443979,1.0715277533150644,1.1017757720726546,0.854187648435377,0,False,False,False,False,False,31641.47364205943,27.333333333333332
26,15,459.05395689018303,48,21,2,1,6885.809353352745,0,0.0,48,2.1818181818181817,0.045454545454545456,9.563624101878814,0.020405199895446702,-0.06490917753578027,-0.08100341151581199,1.3704518008530886,0,False,False,False,False,True,22034.589930728784,2.1818181818181817
23,52,360.1780588225503,89,12,9,0,18729.25905877261,1,0.2,89,6.846153846153846,0.07692307692307693,4.046944481152251,0.011110517893949715,1.3512121660389256,1.345289133399692,0.6729325536936283,0,False,False,False,True,False,32055.84723520698,6.846153846153846
22,38,421.6211458800616,27,4,9,1,16021.60354344234,0,0.0,27,5.4,0.2,15.615597995557836,0.03571205672037612,-0.8381689359128439,-0.8115434954969237,1.106382329271829,0,False,False,False,False,False,11383.770938761663,5.4
34,41,28.10881043432886,71,25,1,0,1152.4612278074833,0,0.0,71,2.730769230769231,0.038461538461538464,0.39589873851167406,0.013876847834925344,0.6895884154694828,0.719111918558739,-1.6696473537184393,1,False,False,False,False,False,1995.725540837349,2.730769230769231
30,21,334.6679347603274,53,9,5,0,7028.026629966876,0,0.0,53,5.3,0.1,6.314489335100517,0.018515883940575743,0.06459677172216735,0.09293470371778605,0.49297158364352645,1,False,False,False,False,False,17737.400542297353,5.3
56,40,212.69290364480185,59,26,1,1,8507.716145792072,0,0.0,59,2.185185185185185,0.037037037037037035,3.6049644685559636,0.016664707890938213,0.3137820076407811,0.27904592181694615,-0.26516507069313505,0,False,False,True,True,False,12548.881315043309,2.185185185185185
60,47,268.7287723246927,46,5,2,0,12630.25229926056,0,0.0,46,7.666666666666667,0.16666666666666666,5.841929833145494,0.021274911303958692,-0.17845553417956644,-0.1505786576092512,0.02780427958557758,1,False,False,False,False,False,12361.523526935865,7.666666666666667
38,24,198.7523196969709,62,10,4,0,4770.055672727302,0,0.0,62,5.636363636363637,0.09090909090909091,3.205682575757595,0.015869688933034067,0.4227365224862115,0.43375113574884067,-0.47506408833177627,0,False,True,False,False,True,12322.643821212196,5.636363636363637
49,8,248.1091841608353,38,11,7,0,1984.8734732866824,0,0.2,38,3.1666666666666665,0.08333333333333333,6.5291890568640865,0.02562811392938543,-0.4562295980672622,-0.4406457847188996,-0.09925013403516471,0,True,False,False,False,False,9428.148998111741,3.1666666666666665
63,59,181.238645651211,47,19,5,1,10693.080093421448,0,0.0,47,2.35,0.05,3.856141396834276,0.020831385215014476,-0.14373377619360447,-0.1258733038554758,-0.5748735305744199,1,True,False,False,False,False,8518.216345606916,2.35
68,43,130.86384714369515,53,21,7,1,5627.145427178892,0,0.0,53,2.409090909090909,0.045454545454545456,2.4691291913904747,0.01851522817736474,0.10629597596115224,0.08397501672014004,-0.93316932570514,1,True,False,False,True,False,6935.783898615843,2.409090909090909
43,5,497.8921815269245,79,26,9,0,2489.4609076346223,0,0.2,79,2.925925925925926,0.037037037037037035,6.3024326775560064,0.012494980848741014,1.014877729655773,1.0190671537479117,1.6962522047853446,1,False,True,False,False,True,39333.48234062704,2.925925925925926
34,51,417.87061374842136,22,22,8,1,21311.401301169488,1,0.0,22,0.9565217391304348,0.043478260869565216,18.994118806746425,0.04347622082441709,-1.0117777258426537,-0.9434630242489732,1.1154130854004147,1,False,True,False,False,False,9193.15350246527,0.9565217391304348
30,20,449.46101860489546,25,25,0,1,8989.220372097909,0,0.0,25,0.9615384615384616,0.038461538461538464,17.97844074419582,0.03845726030851555,-0.9076124518847678,-0.8996070745889276,1.4207645728035638,1,False,False,True,False,False,11236.525465122386,0.9615384615384616
35,38,287.2712566253087,42,28,4,0,10916.307751761731,0,0.0,42,1.4482758620689655,0.034482758620689655,6.839791824412112,0.023253683775015598,-0.2739001918309196,-0.25485594425006625,0.16745345789602958,0,False,True,False,False,True,12065.392778262965,1.4482758620689655
51,48,395.832631796494,47,12,5,1,18999.96632623171,0,0.0,47,3.6153846153846154,0.07692307692307693,8.421970889287106,0.02083223689786918,-0.09974101325163683,-0.11579103456253159,0.9244574590003384,0,False,False,False,False,True,18604.13369443522,3.6153846153846154
54,47,343.7317142560969,27,14,4,1,16155.390570036554,0,0.0,27,1.8,0.06666666666666667,12.730804231707292,0.035712075178116795,-0.8381689359128439,-0.8302745453885821,0.6679091115943225,0,False,False,True,False,False,9280.756284914616,1.8
39,36,233.7534167474009,2,12,1,1,8415.123002906432,0,0.3,2,0.15384615384615385,0.07692307692307693,116.87670837370045,0.3332937268146052,-1.667173620465182,-1.6997357081725948,-0.20135696627074653,0,True,False,False,False,True,467.5068334948018,0.15384615384615385
47,58,116.12775426463814,94,14,6,0,6735.409747349012,0,0.2,94,6.266666666666667,0.06666666666666667,1.2354016411131716,0.010524753189188923,1.5373552653936213,1.5355224637470917,-1.0747971497748818,0,False,True,False,False,True,10916.008900875986,6.266666666666667
54,9,291.86754590292674,63,25,2,1,2626.8079131263407,0,0.0,63,2.423076923076923,0.038461538461538464,4.632818188935345,0.015619053979394023,0.41181435158178703,0.4177109802176372,0.29860542018870184,1,False,False,True,False,False,18387.655391884386,2.423076923076923
38,7,132.76601265398878,71,12,3,0,929.3620885779214,1,0.0,71,5.461538461538462,0.07692307692307693,1.8699438401970252,0.013873960412052393,0.6895884154694828,0.6950410970190193,-0.834292019466,1,False,False,True,False,False,9426.386898433204,5.461538461538462
68,15,103.92171942378135,4,28,4,1,1558.8257913567204,0,0.0,4,0.13793103448275862,0.034482758620689655,25.98042985594534,0.19987178055324625,-1.5975099490334688,-1.6275986311925554,-1.039680523786838,0,False,False,True,False,True,415.6868776951254,0.13793103448275862
45,11,366.6346780719813,43,1,5,0,4032.981458791795,1,0.0,43,21.5,0.5,8.5263878621391,0.022721638771599047,-0.23951407683822928,-0.2657721842392197,0.7437743016421183,1,True,False,False,True,False,15765.291157095195,21.5
40,18,299.6484496565597,56,10,4,1,5393.672093818075,1,0.0,56,5.090909090909091,0.09090909090909091,5.350865172438566,0.01754060757757072,0.2100389918009667,0.17504712801642788,0.3540100775837889,1,False,False,True,True,False,16780.31318076734,5.090909090909091
36,39,225.6081362303123,46,24,0,1,8798.71731298218,0,0.0,46,1.84,0.04,4.904524700658963,0.021274177872039272,-0.17845553417956644,-0.1505786576092512,-0.27638990942715636,1,False,False,False,False,False,10377.974266594367,1.84
33,52,378.9179940476614,56,7,6,0,19703.735690478392,0,0.2,56,7.0,0.125,6.766392750851097,0.017542969311900088,0.16876204568005326,0.2271690117491686,0.8326742444500442,0,False,True,False,False,False,21219.407666669038,7.0
44,59,192.5336125674748,12,27,1,0,11359.483141481012,1,0.0,12,0.42857142857142855,0.03571428571428571,16.044467713956234,0.07691630581343616,-1.3589953057022734,-1.3333578411977178,-0.5097138771111702,0,False,False,False,False,False,2310.4033508096973,0.42857142857142855
49,41,207.56016690036475,32,23,4,0,8509.966842914955,0,0.0,32,1.3333333333333333,0.041666666666666664,6.486255215636398,0.03029946983441818,-0.619905134917549,-0.6376053802633257,-0.40370916746485436,0,False,False,False,True,False,6641.925340811672,1.3333333333333333
35,4,212.28289151350936,35,16,0,0,849.1315660540374,0,0.0,35,2.0588235294117645,0.058823529411764705,6.065225471814553,0.02774510309672022,-0.5177230418419155,-0.5332425111231669,-0.37039274373488934,1,False,False,False,False,True,7429.901202972827,2.0588235294117645
50,27,445.2433618000656,53,26,9,0,12021.57076860177,0,0.2,53,1.962962962962963,0.037037037037037035,8.40081814717105,0.018516978205812117,0.06459677172216735,0.07104833421590963,1.3907323506246752,0,False,False,True,False,False,23597.898175403476,1.962962962962963
62,56,481.8934688731823,66,7,5,0,26986.03425689821,0,0.0,66,8.25,0.125,7.301416195048217,0.014924820077145705,0.5558490446003482,0.5714725517486221,1.5801250352350809,1,False,True,False,True,False,31804.968945630033,8.25
51,52,223.9366049926453,43,7,6,0,11644.703459617556,0,0.2,43,5.375,0.125,5.207828023084774,0.022725321168673793,-0.23951407683822928,-0.27561431178581797,-0.1851032371639538,1,False,False,True,True,False,9629.274014683748,5.375
55,27,335.078304430243,43,4,3,0,9047.114219616562,0,0.0,43,8.6,0.2,7.79251870768007,0.02272476090302122,-0.23906835611506305,-0.2204255902501209,0.5144624495752815,0,False,True,False,False,True,14408.36709050045,8.6
